# x_m,y_m,w_tr_right_m,w_tr_left_m
-194.592041,-160.178018,4.880,4.845
-190.443191,-162.975995,4.882,4.839
-186.295036,-165.775068,4.885,4.833
-182.147641,-168.575336,4.908,4.851
-178.001068,-171.376897,4.960,4.900
-173.855381,-174.179850,5.011,4.950
-169.710643,-176.984294,5.063,4.999
-165.566909,-179.790314,5.114,5.049
-161.424112,-182.597787,5.166,5.098
-157.282077,-185.406412,5.218,5.148
-153.140629,-188.215883,5.269,5.197
-148.999589,-191.025893,5.321,5.247
-144.858782,-193.836138,5.372,5.296
-140.718031,-196.646309,5.424,5.346
-136.577159,-199.456102,5.475,5.395
-132.435990,-202.265211,5.527,5.445
-128.294346,-205.073328,5.578,5.494
-124.152051,-207.880148,5.630,5.544
-120.008928,-210.685365,5.682,5.593
-115.864801,-213.488673,5.733,5.643
-111.719526,-216.289839,5.785,5.692
-107.573225,-219.089215,5.836,5.742
-103.426141,-221.887422,5.888,5.791
-99.278519,-224.685086,5.939,5.841
-95.130606,-227.482832,5.991,5.890
-90.982645,-230.281283,6.043,5.940
-86.834882,-233.081066,6.094,5.989
-82.687563,-235.882803,6.146,6.039
-78.540931,-238.687120,6.197,6.088
-74.395233,-241.494642,6.249,6.138
-70.250713,-244.305994,6.300,6.187
-66.107617,-247.121799,6.352,6.237
-61.965651,-249.941567,6.403,6.286
-57.803509,-252.721302,6.455,6.336
-53.572546,-255.360398,7.183,6.939
-49.222021,-257.753964,8.328,7.884
-44.648359,-259.697856,9.068,8.515
-39.676153,-260.749301,8.882,8.428
-34.759433,-260.154158,9.141,8.401
-30.794404,-257.316580,8.607,8.088
-28.501242,-253.009827,7.410,7.193
-27.644123,-248.088342,6.782,6.859
-27.078231,-243.071045,6.660,6.814
-26.481635,-238.087379,6.699,6.755
-25.872516,-233.122093,6.738,6.695
-25.268843,-228.160373,6.778,6.635
-24.677154,-223.196378,6.788,6.616
-24.096421,-218.230218,6.786,6.615
-23.525478,-213.262109,6.783,6.614
-22.963157,-208.292266,6.781,6.612
-22.408294,-203.320905,6.778,6.611
-21.859722,-198.348243,6.776,6.610
-21.316275,-193.374495,6.773,6.609
-20.776787,-188.399876,6.771,6.608
-20.240093,-183.424604,6.768,6.607
-19.705025,-178.448893,6.766,6.606
-19.170419,-173.472960,6.763,6.605
-18.635108,-168.497020,6.760,6.603
-18.098071,-163.521264,6.758,6.602
-17.559138,-158.545733,6.755,6.601
-17.018449,-153.570411,6.753,6.600
-16.476145,-148.595284,6.750,6.599
-15.932364,-143.620339,6.748,6.598
-15.387249,-138.645561,6.745,6.597
-14.840937,-133.670936,6.743,6.596
-14.293571,-128.696449,6.740,6.594
-13.745290,-123.722086,6.738,6.593
-13.196234,-118.747833,6.735,6.592
-12.646543,-113.773676,6.733,6.591
-12.096358,-108.799600,6.730,6.590
-11.545818,-103.825591,6.727,6.589
-10.995065,-98.851635,6.725,6.588
-10.444237,-93.877717,6.722,6.586
-9.893476,-88.903824,6.720,6.585
-9.342921,-83.929940,6.717,6.584
-8.792713,-78.956052,6.715,6.583
-8.242991,-73.982145,6.712,6.582
-7.693896,-69.008206,6.710,6.581
-7.145569,-64.034219,6.707,6.580
-6.598149,-59.060170,6.705,6.579
-6.051776,-54.086046,6.702,6.577
-5.506591,-49.111831,6.699,6.576
-4.962733,-44.137513,6.697,6.575
-4.420332,-39.163076,6.694,6.574
-3.879404,-34.188518,6.692,6.573
-3.339898,-29.213841,6.689,6.572
-2.801762,-24.239047,6.687,6.571
-2.264947,-19.264137,6.684,6.569
-1.729401,-14.289115,6.682,6.568
-1.195072,-9.313982,6.679,6.567
-0.661911,-4.338739,6.677,6.566
